timestamp,damper_position
2024-01-01 00:44:00,1.372976093509508e-11
2024-01-01 00:44:30,4.892787527102557e-10
2024-01-01 00:45:00,9.69820384667048e-10
2024-01-01 00:45:30,1.4559787384175652e-09
2024-01-01 00:46:00,1.950874215812332e-09
2024-01-01 00:46:30,2.4520104984012657e-09
2024-01-01 00:47:00,2.9631320682679212e-09
2024-01-01 00:47:30,3.4811185270957014e-09
2024-01-01 00:48:00,4.012210677436723e-09
2024-01-01 00:48:30,4.553288121233296e-09
2024-01-01 00:49:00,5.107471261131394e-09
2024-01-01 00:49:30,5.67351193953874e-09
2024-01-01 00:50:00,6.254530559537775e-09
2024-01-01 00:50:30,6.850527124107491e-09
2024-01-01 00:51:00,7.462749796631173e-09
2024-01-01 00:51:30,8.091198580580514e-09
2024-01-01 00:52:00,8.74024204049479e-09
2024-01-01 00:52:30,9.406759779954901e-09
2024-01-01 00:53:00,1.0095120364304128e-08
2024-01-01 00:53:30,1.0805323798487684e-08
2024-01-01 00:54:00,1.1537994167988623e-08
2024-01-01 00:54:30,1.2297500039850456e-08
2024-01-01 00:55:00,1.3080721019586745e-08
2024-01-01 00:55:30,1.3892025675477059e-08
2024-01-01 00:56:00,1.473328625586647e-08
2024-01-01 00:56:30,1.5605126849391385e-08
2024-01-01 00:57:00,1.6507547465120653e-08
2024-01-01 00:57:30,1.7444916674904207e-08
2024-01-01 00:58:00,1.8416610409370908e-08
2024-01-01 00:58:30,1.9426373162315337e-08
2024-01-01 00:59:00,2.0477325348656522e-08
2024-01-01 00:59:30,2.1566970661181846e-08
2024-01-01 01:00:00,2.2700925838943037e-08
2024-01-01 01:00:30,2.3163994664958162e-08
2024-01-01 01:01:00,2.355903878387081e-08
2024-01-01 01:01:30,2.397654986289411e-08
2024-01-01 01:02:00,2.439780548998651e-08
2024-01-01 01:02:30,2.4820933425310618e-08
2024-01-01 01:03:00,2.525092631558049e-08
2024-01-01 01:03:30,2.5685287840687364e-08
2024-01-01 01:04:00,2.6124642083512898e-08
2024-01-01 01:04:30,2.6568364965662258e-08
2024-01-01 01:05:00,2.7016456489418527e-08
2024-01-01 01:05:30,2.747141298033744e-08
2024-01-01 01:06:00,2.793011403703649e-08
2024-01-01 01:06:30,2.8394431904489043e-08
2024-01-01 01:07:00,2.8864366585422967e-08
2024-01-01 01:07:30,2.9338669920712653e-08
2024-01-01 01:08:00,2.982046231796344e-08
2024-01-01 01:08:30,3.030662337526376e-08
2024-01-01 01:09:00,3.079902533859339e-08
2024-01-01 01:09:30,3.129829229225036e-08
2024-01-01 01:10:00,3.1803800158448525e-08
2024-01-01 01:10:30,3.231305261568897e-08
2024-01-01 01:11:00,3.2830418235597944e-08
2024-01-01 01:11:30,3.335464885945529e-08
2024-01-01 01:12:00,3.3885744490948265e-08
2024-01-01 01:12:30,3.44224569710753e-08
2024-01-01 01:13:00,3.496665854770427e-08
2024-01-01 01:13:30,3.55171010619486e-08
2024-01-01 01:14:00,3.6073784517679287e-08
2024-01-01 01:14:30,3.663795708199777e-08
2024-01-01 01:15:00,3.720961875922856e-08
2024-01-01 01:15:30,3.7788145472106655e-08
2024-01-01 01:16:00,3.837291314324809e-08
2024-01-01 01:16:30,3.896392177691937e-08
2024-01-01 01:17:00,3.956179545929079e-08
2024-01-01 01:17:30,4.016653419493142e-08
2024-01-01 01:18:00,4.077688982460328e-08
2024-01-01 01:18:30,4.139348643467817e-08
2024-01-01 01:19:00,4.201694811180464e-08
2024-01-01 01:19:30,4.2644154450269166e-08
2024-01-01 01:20:00,4.3277601782738733e-08
2024-01-01 01:20:30,4.391604194949604e-08
2024-01-01 01:21:00,4.4558226790380234e-08
2024-01-01 01:21:30,4.520415630944485e-08
2024-01-01 01:22:00,4.585383051073311e-08
2024-01-01 01:22:30,4.650475306840441e-08
2024-01-01 01:23:00,4.71581721507464e-08
2024-01-01 01:23:30,4.781221551352509e-08
2024-01-01 01:24:00,4.846625907696644e-08
2024-01-01 01:24:30,4.9117806512758146e-08
2024-01-01 01:25:00,4.9766857822541574e-08
2024-01-01 01:25:30,5.0412788924923266e-08
2024-01-01 01:26:00,5.1053103489266695e-08
2024-01-01 01:26:30,5.1685305183601906e-08
2024-01-01 01:27:00,5.2310018089870536e-08
2024-01-01 01:27:30,5.292412179118005e-08
2024-01-01 01:28:00,5.352511995206536e-08
2024-01-01 01:28:30,5.4111140318779466e-08
2024-01-01 01:29:00,5.4680310636249444e-08
2024-01-01 01:29:30,5.523013456460364e-08
2024-01-01 01:30:00,5.57568675952557e-08
2024-01-01 01:30:30,5.625801338437996e-08
2024-01-01 01:31:00,5.673232375360155e-08
2024-01-01 01:31:30,5.717355785349981e-08
2024-01-01 01:32:00,5.7581091585076173e-08
2024-01-01 01:32:30,5.7938074668552176e-08
2024-01-01 01:33:00,5.826260551345308e-08
2024-01-01 01:33:30,5.849851654091353e-08
2024-01-01 01:34:00,5.8776865374087586e-08
2024-01-01 01:34:30,5.895848124946828e-08
2024-01-01 01:35:00,5.905334947124727e-08
2024-01-01 01:35:30,5.91307433610711e-08
2024-01-01 01:36:00,5.912887854631706e-08
2024-01-01 01:36:30,5.906772569196677e-08
2024-01-01 01:37:00,5.889423757726935e-08
2024-01-01 01:37:30,5.86695744463905e-08
2024-01-01 01:38:00,6.001011584294131e-08
2024-01-01 01:38:30,6.08819700313323e-08
2024-01-01 01:39:00,6.121711151267867e-08
2024-01-01 01:39:30,6.112413079300125e-08
2024-01-01 01:40:00,6.041392986379936e-08
2024-01-01 01:40:30,5.924689830286507e-08
2024-01-01 01:41:00,5.773100262636597e-08
2024-01-01 01:41:30,5.580196188345731e-08
2024-01-01 01:42:00,5.347288169977084e-08
2024-01-01 01:42:30,5.0879188476563866e-08
2024-01-01 01:43:00,4.810763003100068e-08
2024-01-01 01:43:30,4.5251819178721456e-08
2024-01-01 01:44:00,4.2422219100213435e-08
2024-01-01 01:44:30,3.974614334005655e-08
2024-01-01 01:45:00,3.737025214729393e-08
2024-01-01 01:45:30,3.519219558594979e-08
2024-01-01 01:46:00,3.239816583218416e-08
2024-01-01 01:46:30,2.9166027248411513e-08
2024-01-01 01:47:00,2.572232297574882e-08
2024-01-01 01:47:30,2.21931184012394e-08
2024-01-01 01:48:00,1.868076368490894e-08
2024-01-01 01:48:30,1.528636083537972e-08
2024-01-01 01:49:00,1.2102898752209926e-08
2024-01-01 01:49:30,9.214629128607344e-09
2024-01-01 01:50:00,6.6970664427380474e-09
2024-01-01 01:50:30,4.620732467835462e-09
2024-01-01 01:51:00,3.0436672381207774e-09
2024-01-01 01:51:30,2.0151735650948903e-09
2024-01-01 01:52:00,1.562711235915849e-09
2024-01-01 01:52:30,1.7056269106013606e-09
2024-01-01 01:53:00,7.439104511676442e-10
2024-01-01 01:53:30,-1.3530183228234653e-09
2024-01-01 01:54:00,-2.949430120786828e-09
2024-01-01 01:54:30,-4.439123164620927e-09
2024-01-01 01:55:00,-5.857046256570036e-09
2024-01-01 01:55:30,-7.200703044932367e-09
2024-01-01 01:56:00,-8.466973094702997e-09
2024-01-01 01:56:30,-9.655856402771954e-09
2024-01-01 01:57:00,-1.0767352968175112e-08
2024-01-01 01:57:30,-1.1802086877762358e-08
2024-01-01 01:58:00,-1.2760058134339343e-08
2024-01-01 01:58:30,-1.3644387171231334e-08
2024-01-01 01:59:00,-1.4454449908304446e-08
2024-01-01 01:59:30,-1.5195239038306097e-08
2024-01-01 02:00:00,-1.5870499082898558e-08
2024-01-01 02:00:30,-1.3409728659767626e-08
2024-01-01 02:01:00,-8.65107518936451e-09
2024-01-01 02:01:30,-4.7804959131765005e-09
2024-01-01 02:02:00,-9.816866780832995e-10
2024-01-01 02:02:30,2.8339727742897425e-09
2024-01-01 02:03:00,6.655873086605247e-09
2024-01-01 02:03:30,1.0474028987555848e-08
2024-01-01 02:04:00,1.4287816489724924e-08
2024-01-01 02:04:30,1.8098483862171133e-08
2024-01-01 02:05:00,2.1906655288076952e-08
2024-01-01 02:05:30,2.5716075379042434e-08
2024-01-01 02:06:00,2.953360917612429e-08
2024-01-01 02:06:30,3.335925677894341e-08
2024-01-01 02:07:00,3.71980109745591e-08
2024-01-01 02:07:30,4.1054240466840954e-08
2024-01-01 02:08:00,4.4932938048645806e-08
2024-01-01 02:08:30,4.883660017275613e-08
2024-01-01 02:09:00,5.2770843725539924e-08
2024-01-01 02:09:30,5.673629290951481e-08
2024-01-01 02:10:00,6.073482010273118e-08
2024-01-01 02:10:30,6.476517725566273e-08
2024-01-01 02:11:00,6.88298608389989e-08
2024-01-01 02:11:30,7.292200603044826e-08
2024-01-01 02:12:00,7.703599617848115e-08
2024-01-01 02:12:30,8.116434236873725e-08
2024-01-01 02:13:00,8.529393890023705e-08
2024-01-01 02:13:30,8.940731145190492e-08
2024-01-01 02:14:00,9.3483241162378e-08
2024-01-01 02:14:30,9.748927557676984e-08
2024-01-01 02:15:00,1.013923381136721e-07
2024-01-01 02:15:30,1.0515373536019942e-07
2024-01-01 02:16:00,1.0863242348611885e-07
2024-01-01 02:16:30,1.1166364316885168e-07
2024-01-01 02:17:00,1.1483715709089285e-07
2024-01-01 02:17:30,1.1727612167313982e-07
2024-01-01 02:18:00,1.192195620408034e-07
2024-01-01 02:18:30,1.2051769648213878e-07
2024-01-01 02:19:00,1.209296261593323e-07
2024-01-01 02:19:30,1.2463300000732138e-07
2024-01-01 02:20:00,1.2662325296246463e-07
2024-01-01 02:20:30,1.2575517956281196e-07
2024-01-01 02:21:00,1.224606462302379e-07
2024-01-01 02:21:30,1.140473288922791e-07
2024-01-01 02:22:00,1.0236752076350359e-07
2024-01-01 02:22:30,8.778631218946004e-08
2024-01-01 02:23:00,7.124732596052118e-08
2024-01-01 02:23:30,5.4302673946607545e-08
2024-01-01 02:24:00,3.871853210417892e-08
2024-01-01 02:24:30,2.0531931867360298e-08
2024-01-01 02:25:00,-1.2987309780429636e-09
2024-01-01 02:25:30,-2.3304762181232575e-08
2024-01-01 02:26:00,-4.3408563785516225e-08
2024-01-01 02:26:30,-5.991448220692737e-08
2024-01-01 02:27:00,-7.136027565430345e-08
2024-01-01 02:27:30,-7.665066944730547e-08
2024-01-01 02:28:00,-7.855974448918426e-08
2024-01-01 02:28:30,-8.875360191010842e-08
2024-01-01 02:29:00,-9.63088047602806e-08
2024-01-01 02:29:30,-1.0186442182050877e-07
2024-01-01 02:30:00,-1.0604079886786045e-07
2024-01-01 02:30:30,-1.0897648478346538e-07
2024-01-01 02:31:00,-1.108037874943515e-07
2024-01-01 02:31:30,-1.1167373746568497e-07
2024-01-01 02:32:00,-1.1173112411639671e-07
2024-01-01 02:32:30,-1.1111636807011486e-07
2024-01-01 02:33:00,-1.0995740800887634e-07
2024-01-01 02:33:30,-1.0836595616100269e-07
2024-01-01 02:34:00,-1.064393705872462e-07
2024-01-01 02:34:30,-1.0425878294273445e-07
2024-01-01 02:35:00,-1.0189097076584712e-07
2024-01-01 02:35:30,-9.939272611231775e-08
2024-01-01 02:36:00,-9.680711105268989e-08
2024-01-01 02:36:30,-9.416845038842406e-08
2024-01-01 02:37:00,-9.150482801338244e-08
2024-01-01 02:37:30,-8.884120735683055e-08
2024-01-01 02:38:00,-8.617072342060424e-08
2024-01-01 02:38:30,-8.352707681268586e-08
2024-01-01 02:39:00,-8.091463606598226e-08
2024-01-01 02:39:30,-7.832903250749189e-08
2024-01-01 02:40:00,-7.577026607042001e-08
2024-01-01 02:40:30,-7.323771260378973e-08
2024-01-01 02:41:00,-7.073324430128421e-08
2024-01-01 02:41:30,-6.825311658722132e-08
2024-01-01 02:42:00,-6.579108854863805e-08
2024-01-01 02:42:30,-6.334528787589346e-08
2024-01-01 02:43:00,-6.091134592094728e-08
2024-01-01 02:43:30,-5.8484894039550096e-08
2024-01-01 02:44:00,-5.6066556271605256e-08
2024-01-01 02:44:30,-5.36500917224141e-08
2024-01-01 02:45:00,-5.1234876265496596e-08
2024-01-01 02:45:30,-4.8820909859870795e-08
2024-01-01 02:46:00,-4.640507204082837e-08
2024-01-01 02:46:30,-4.398923502281077e-08
2024-01-01 02:47:00,-4.1573398765464904e-08
2024-01-01 02:47:30,-3.91613077359115e-08
2024-01-01 02:48:00,-3.675171372359474e-08
2024-01-01 02:48:30,-3.434960936317372e-08
2024-01-01 02:49:00,-3.195624278116716e-08
2024-01-01 02:49:30,-2.9576606610193166e-08
2024-01-01 02:50:00,-2.7215069397472495e-08
2024-01-01 02:50:30,-2.4874751521098493e-08
2024-01-01 02:51:00,-2.2560645611980066e-08
2024-01-01 02:51:30,-2.0274623879856887e-08
2024-01-01 02:52:00,-1.8024175293001828e-08
2024-01-01 02:52:30,-1.581179614650456e-08
2024-01-01 02:53:00,-1.364185498916764e-08
2024-01-01 02:53:30,-1.1517472202830746e-08
2024-01-01 02:54:00,-9.443016339168664e-09
2024-01-01 02:54:30,-7.424728203758976e-09
2024-01-01 02:55:00,-5.470096772098093e-09
2024-01-01 02:55:30,-3.5941000298871913e-09
2024-01-01 02:56:00,-1.7599169911008602e-09
2024-01-01 02:56:30,2.2467025216243452e-11
2024-01-01 02:57:00,1.755548378178524e-09
2024-01-01 02:57:30,3.423100903856371e-09
2024-01-01 02:58:00,5.038230385656422e-09
2024-01-01 02:58:30,6.605929512643207e-09
2024-01-01 02:59:00,8.13056688826155e-09
2024-01-01 02:59:30,9.620255618962402e-09
2024-01-01 03:00:00,1.1077492053919588e-08
2024-01-01 03:00:30,1.1152382335708382e-08
2024-01-01 03:01:00,1.0106417598431099e-08
2024-01-01 03:01:30,9.391841465359727e-09
2024-01-01 03:02:00,8.765261156451771e-09
2024-01-01 03:02:30,8.134936314494784e-09
2024-01-01 03:03:00,7.497122437335566e-09
2024-01-01 03:03:30,6.855564032152166e-09
2024-01-01 03:04:00,6.212133353971658e-09
2024-01-01 03:04:30,5.567454489672058e-09
2024-01-01 03:05:00,4.923399694433834e-09
2024-01-01 03:05:30,4.278096718695151e-09
2024-01-01 03:06:00,3.6365382383322194e-09
2024-01-01 03:06:30,2.9974760879101357e-09
2024-01-01 03:07:00,2.360910270219889e-09
2024-01-01 03:07:30,1.7293371245346289e-09
2024-01-01 03:08:00,1.1015084852782049e-09
2024-01-01 03:08:30,4.799206915767972e-10
2024-01-01 03:09:00,-1.3480216993539431e-10
2024-01-01 03:09:30,-7.439082650786224e-10
2024-01-01 03:10:00,-1.3442771709599223e-09
2024-01-01 03:10:30,-1.9365329695259154e-09
2024-01-01 03:11:00,-2.5206756587160636e-09
2024-01-01 03:11:30,-3.0954570684117305e-09
2024-01-01 03:12:00,-3.6596290286836067e-09
2024-01-01 03:12:30,-4.215687874211611e-09
2024-01-01 03:13:00,-4.759889099074367e-09
2024-01-01 03:13:30,-5.2941049541481094e-09
2024-01-01 03:14:00,-5.81708727014134e-09
2024-01-01 03:14:30,-6.328211962014206e-09
2024-01-01 03:15:00,-6.829351280941792e-09
2024-01-01 03:15:30,-7.3173848061287e-09
2024-01-01 03:16:00,-7.792936621063637e-09
2024-01-01 03:16:30,-8.257878977235349e-09
2024-01-01 03:17:00,-8.709715538454017e-09
2024-01-01 03:17:30,-9.149694472487183e-09
2024-01-01 03:18:00,-9.577815779269945e-09
2024-01-01 03:18:30,-9.993455374962507e-09
2024-01-01 03:19:00,-1.0395989175913487e-08
2024-01-01 03:19:30,-1.0786665350226435e-08
2024-01-01 03:20:00,-1.1165483898289016e-08
2024-01-01 03:20:30,-1.1531196652960142e-08
2024-01-01 03:21:00,-1.1885675866334018e-08
2024-01-01 03:21:30,-1.2228297455256559e-08
2024-01-01 03:22:00,-1.2559061420497959e-08
2024-01-01 03:22:30,-1.2877343679183373e-08
2024-01-01 03:23:00,-1.3185016483437423e-08
2024-01-01 03:23:30,-1.3480207583082744e-08
2024-01-01 03:24:00,-1.3766037397577806e-08
2024-01-01 03:24:30,-1.403876142596644e-08
2024-01-01 03:25:00,-1.4302124171286324e-08
2024-01-01 03:25:30,-1.455425338375338e-08
2024-01-01 03:26:00,-1.4796397231751212e-08
2024-01-01 03:26:30,-1.5028555716436275e-08
2024-01-01 03:27:00,-1.524948067198117e-08
2024-01-01 03:27:30,-1.5462292517226012e-08
2024-01-01 03:28:00,-1.5665743086296124e-08
2024-01-01 03:28:30,-1.585858421355704e-08
2024-01-01 03:29:00,-1.604268815066964e-08
2024-01-01 03:29:30,-1.6217430815472927e-08
2024-01-01 03:30:00,-1.6385308542725038e-08
2024-01-01 03:30:30,-1.6543200916778992e-08
2024-01-01 03:31:00,-1.6693604272330082e-08
2024-01-01 03:31:30,-1.6838390860297993e-08
2024-01-01 03:32:00,-1.6975064348569826e-08
2024-01-01 03:32:30,-1.7105496988031484e-08
2024-01-01 03:33:00,-1.72290646964857e-08
2024-01-01 03:33:30,-1.7347015641338716e-08
2024-01-01 03:34:00,-1.745747757411507e-08
2024-01-01 03:34:30,-1.7561698662225547e-08
2024-01-01 03:35:00,-1.766030298978703e-08
2024-01-01 03:35:30,-1.7752042391658674e-08
2024-01-01 03:36:00,-1.7838165035028595e-08
2024-01-01 03:36:30,-1.791804683788397e-08
2024-01-01 03:37:00,-1.79910637183362e-08
2024-01-01 03:37:30,-1.805846384343016e-08
2024-01-01 03:38:00,-1.8120871297081344e-08
2024-01-01 03:38:30,-1.8177037914462567e-08
2024-01-01 03:39:00,-1.8224467365288075e-08
2024-01-01 03:39:30,-1.8266904147947575e-08
2024-01-01 03:40:00,-1.830372418060279e-08
2024-01-01 03:40:30,-1.8333055216014786e-08
2024-01-01 03:41:00,-1.8358017669163678e-08
2024-01-01 03:41:30,-1.837361887930492e-08
2024-01-01 03:42:00,-1.8382355178726777e-08
2024-01-01 03:42:30,-1.8385474733965326e-08
2024-01-01 03:43:00,-1.838110529824639e-08
2024-01-01 03:43:30,-1.8369870955497382e-08
2024-01-01 03:44:00,-1.835114762441554e-08
2024-01-01 03:44:30,-1.8324935306344923e-08
2024-01-01 03:45:00,-1.8291234002629988e-08
2024-01-01 03:45:30,-1.8250043714614472e-08
2024-01-01 03:46:00,-1.820074036119749e-08
2024-01-01 03:46:30,-1.814269986138972e-08
2024-01-01 03:47:00,-1.8077170381467854e-08
2024-01-01 03:47:30,-1.8003527840402673e-08
2024-01-01 03:48:00,-1.792114815727108e-08
2024-01-01 03:48:30,-1.7829407251253243e-08
2024-01-01 03:49:00,-1.7728305123902368e-08
2024-01-01 03:49:30,-1.7619089941247227e-08
2024-01-01 03:50:00,-1.7499889457992365e-08
2024-01-01 03:50:30,-1.7370703675725472e-08
2024-01-01 03:51:00,-1.7233404842501228e-08
2024-01-01 03:51:30,-1.7084248466805014e-08
2024-01-01 03:52:00,-1.692573087883314e-08
2024-01-01 03:52:30,-1.6757227997913072e-08
2024-01-01 03:53:00,-1.657624349727984e-08
2024-01-01 03:53:30,-1.6385897788824323e-08
2024-01-01 03:54:00,-1.6183070463835585e-08
2024-01-01 03:54:30,-1.5969633769908647e-08
2024-01-01 03:55:00,-1.5743091380610268e-08
2024-01-01 03:55:30,-1.5504067379505253e-08
2024-01-01 03:56:00,-1.5252561768099558e-08
2024-01-01 03:56:30,-1.4987950465959642e-08
2024-01-01 03:57:00,-1.4710233474542775e-08
2024-01-01 03:57:30,-1.4418162631568348e-08
2024-01-01 03:58:00,-1.4111737938489774e-08
2024-01-01 03:58:30,-1.37884630695178e-08
2024-01-01 03:59:00,-1.3451458435039045e-08
2024-01-01 03:59:30,-1.3095731382197651e-08
2024-01-01 04:00:00,-1.2724402321148673e-08
2024-01-01 04:00:30,-1.2716912923141606e-08
2024-01-01 04:01:00,-1.2966545176787382e-08
2024-01-01 04:01:30,-1.3090112914336153e-08
2024-01-01 04:02:00,-1.3166250436324492e-08
2024-01-01 04:02:30,-1.3218672849977903e-08
2024-01-01 04:03:00,-1.3242387505664776e-08
2024-01-01 04:03:30,-1.323989073341368e-08
2024-01-01 04:04:00,-1.32086862104448e-08
2024-01-01 04:04:30,-1.3151894348148637e-08
2024-01-01 04:05:00,-1.3066394742286971e-08
2024-01-01 04:05:30,-1.2954683722463247e-08
2024-01-01 04:06:00,-1.2814889047545756e-08
2024-01-01 04:06:30,-1.2649507046759783e-08
2024-01-01 04:07:00,-1.2454793234539431e-08
2024-01-01 04:07:30,-1.223511618409873e-08
2024-01-01 04:08:00,-1.1987355491194116e-08
2024-01-01 04:08:30,-1.1714631565605484e-08
2024-01-01 04:09:00,-1.1415696247047254e-08
2024-01-01 04:09:30,-1.1090549537888216e-08
2024-01-01 04:10:00,-1.0740439602952201e-08
2024-01-01 04:10:30,-1.0364118281485803e-08
2024-01-01 04:11:00,-9.965330062982878e-09
2024-01-01 04:11:30,-9.54095454228809e-09
2024-01-01 04:12:00,-9.092863964407597e-09
2024-01-01 04:12:30,-8.622306492670208e-09
2024-01-01 04:13:00,-8.12803396511035e-09
2024-01-01 04:13:30,-7.613166788142854e-09
2024-01-01 04:14:00,-7.076456799215634e-09
2024-01-01 04:14:30,-6.516655835610714e-09
2024-01-01 04:15:00,-5.9381324650771095e-09
2024-01-01 04:15:30,-5.339014443053519e-09
2024-01-01 04:16:00,-4.722422174145554e-09
2024-01-01 04:16:30,-4.086483413260696e-09
2024-01-01 04:17:00,-3.433694483181909e-09
2024-01-01 04:17:30,-2.7628072194566845e-09
2024-01-01 04:18:00,-2.0756938631078616e-09
2024-01-01 04:18:30,-1.372978492571091e-09
2024-01-01 04:19:00,-6.559092671471695e-10
2024-01-01 04:19:30,7.55138163809899e-11
2024-01-01 04:20:00,8.206666803357774e-10
2024-01-01 04:20:30,1.5783011661451535e-09
2024-01-01 04:21:00,2.3496654399573677e-09
2024-01-01 04:21:30,3.1310150191182006e-09
2024-01-01 04:22:00,3.9242221512990075e-09
2024-01-01 04:22:30,4.72741459758557e-09
2024-01-01 04:23:00,5.539968281475158e-09
2024-01-01 04:23:30,6.363131370050106e-09
2024-01-01 04:24:00,7.195031624844367e-09
2024-01-01 04:24:30,8.036917213301343e-09
2024-01-01 04:25:00,8.880675085400973e-09
2024-01-01 04:25:30,9.740035032299685e-09
2024-01-01 04:26:00,1.0605011760774966e-08
2024-01-01 04:26:30,1.1474357113850354e-08
2024-01-01 04:27:00,1.235493599056926e-08
2024-01-01 04:27:30,1.3236763097159836e-08
2024-01-01 04:28:00,1.4133568226888185e-08
2024-01-01 04:28:30,1.5026628948107503e-08
2024-01-01 04:29:00,1.593591586762928e-08
2024-01-01 04:29:30,1.6849571447686143e-08
2024-01-01 04:30:00,1.7765099369034728e-08
2024-01-01 04:30:30,1.869061269544212e-08
2024-01-01 04:31:00,1.9622991027066114e-08
2024-01-01 04:31:30,2.055911396363602e-08
2024-01-01 04:32:00,2.150085375596964e-08
2024-01-01 04:32:30,2.2445714085016706e-08
2024-01-01 04:33:00,2.3396191283294154e-08
2024-01-01 04:33:30,2.4348540868536196e-08
2024-01-01 04:34:00,2.5300266520833294e-08
2024-01-01 04:34:30,2.6253864572434045e-08
2024-01-01 04:35:00,2.7202470131544818e-08
2024-01-01 04:35:30,2.81460832029504e-08
2024-01-01 04:36:00,2.90803352191952e-08
2024-01-01 04:36:30,3.0000857611359466e-08
2024-01-01 04:37:00,3.090577813603301e-08
2024-01-01 04:37:30,3.1787607812237526e-08
2024-01-01 04:38:00,3.264135398367548e-08
2024-01-01 04:38:30,3.346015174599079e-08
