timestamp,hvac_reaAhu_TRet_y
2024-01-01 00:30:30,22.2119657620525
2024-01-01 00:31:00,22.211945742261378
2024-01-01 00:31:30,22.21192621903765
2024-01-01 00:32:00,22.211905903161608
2024-01-01 00:32:30,22.211899130896086
2024-01-01 00:33:00,22.211896871943225
2024-01-01 00:33:30,22.211884568653545
2024-01-01 00:34:00,22.21187006138024
2024-01-01 00:34:30,22.21185488167606
2024-01-01 00:35:00,22.21184017732446
2024-01-01 00:35:30,22.2118261696491
2024-01-01 00:36:00,22.21181301717735
2024-01-01 00:36:30,22.211800768435808
2024-01-01 00:37:00,22.21178947832925
2024-01-01 00:37:30,22.21177918354107
2024-01-01 00:38:00,22.21176992465064
2024-01-01 00:38:30,22.21176173814871
2024-01-01 00:39:00,22.211754660504653
2024-01-01 00:39:30,22.211748727544602
2024-01-01 00:40:00,22.21174397465029
2024-01-01 00:40:30,22.211740436419404
2024-01-01 00:41:00,22.211738148211623
2024-01-01 00:41:30,22.211737143752885
2024-01-01 00:42:00,22.2117374581411
2024-01-01 00:42:30,22.211739125368524
2024-01-01 00:43:00,22.211742180485032
2024-01-01 00:43:30,22.211746658400557
2024-01-01 00:44:00,22.21175259498642
2024-01-01 00:44:30,22.21176002559349
2024-01-01 00:45:00,22.211768988837207
2024-01-01 00:45:30,22.211779520829907
2024-01-01 00:46:00,22.211791662828034
2024-01-01 00:46:30,22.21180545367389
2024-01-01 00:47:00,22.211820937681352
2024-01-01 00:47:30,22.21183815644764
2024-01-01 00:48:00,22.211857158927785
2024-01-01 00:48:30,22.211877990066455
2024-01-01 00:49:00,22.21190070506219
2024-01-01 00:49:30,22.211925351692003
2024-01-01 00:50:00,22.211951993060552
2024-01-01 00:50:30,22.21198068083652
2024-01-01 00:51:00,22.21201148694189
2024-01-01 00:51:30,22.21204446729223
2024-01-01 00:52:00,22.212079704685095
2024-01-01 00:52:30,22.212117258230307
2024-01-01 00:53:00,22.212157225025635
2024-01-01 00:53:30,22.212199665476078
2024-01-01 00:54:00,22.212244695391576
2024-01-01 00:54:30,22.212292373103196
2024-01-01 00:55:00,22.21234283869967
2024-01-01 00:55:30,22.21239614410831
2024-01-01 00:56:00,22.21245246187283
2024-01-01 00:56:30,22.21251182749603
2024-01-01 00:57:00,22.212574460884014
2024-01-01 00:57:30,22.21264036579703
2024-01-01 00:58:00,22.212709830313315
2024-01-01 00:58:30,22.212782801734534
2024-01-01 00:59:00,22.21285966908073
2024-01-01 00:59:30,22.212940284934064
2024-01-01 01:00:00,22.21302518897204
2024-01-01 01:00:30,22.21304428264176
2024-01-01 01:01:00,22.213034284659898
2024-01-01 01:01:30,22.213034876362144
2024-01-01 01:02:00,22.213035808167433
2024-01-01 01:02:30,22.213039009627607
2024-01-01 01:03:00,22.213045787113742
2024-01-01 01:03:30,22.213054015165426
2024-01-01 01:04:00,22.213062819209597
2024-01-01 01:04:30,22.213071964749645
2024-01-01 01:05:00,22.21308137887064
2024-01-01 01:05:30,22.213091040213044
2024-01-01 01:06:00,22.213100944177313
2024-01-01 01:06:30,22.213111092165832
2024-01-01 01:07:00,22.21312148675605
2024-01-01 01:07:30,22.2131321297245
2024-01-01 01:08:00,22.21314302246344
2024-01-01 01:08:30,22.213154164032005
2024-01-01 01:09:00,22.213165553218403
2024-01-01 01:09:30,22.213177186173823
2024-01-01 01:10:00,22.21318905786802
2024-01-01 01:10:30,22.21320116097388
2024-01-01 01:11:00,22.213213485726044
2024-01-01 01:11:30,22.21322602049736
2024-01-01 01:12:00,22.213238750425035
2024-01-01 01:12:30,22.213251657844523
2024-01-01 01:13:00,22.21326472263297
2024-01-01 01:13:30,22.21327791986613
2024-01-01 01:14:00,22.2132912221428
2024-01-01 01:14:30,22.21330459744422
2024-01-01 01:15:00,22.21331800931705
2024-01-01 01:15:30,22.21333141678241
2024-01-01 01:16:00,22.213344773314873
2024-01-01 01:16:30,22.21335802746387
2024-01-01 01:17:00,22.213371121350747
2024-01-01 01:17:30,22.21338399059954
2024-01-01 01:18:00,22.21339656425647
2024-01-01 01:18:30,22.213408763702773
2024-01-01 01:19:00,22.213420502695897
2024-01-01 01:19:30,22.213431686135493
2024-01-01 01:20:00,22.21344221031285
2024-01-01 01:20:30,22.21345196150577
2024-01-01 01:21:00,22.21346081627695
2024-01-01 01:21:30,22.21346864005875
2024-01-01 01:22:00,22.213475287175072
2024-01-01 01:22:30,22.21348060005505
2024-01-01 01:23:00,22.21348440861931
2024-01-01 01:23:30,22.2134865300643
2024-01-01 01:24:00,22.21348676721601
2024-01-01 01:24:30,22.21348491123547
2024-01-01 01:25:00,22.213480736788654
2024-01-01 01:25:30,22.21347400643907
2024-01-01 01:26:00,22.21346446641826
2024-01-01 01:26:30,22.213451851058608
2024-01-01 01:27:00,22.213435879092515
2024-01-01 01:27:30,22.213416257417407
2024-01-01 01:28:00,22.21339267951305
2024-01-01 01:28:30,22.213364828602266
2024-01-01 01:29:00,22.213332377546635
2024-01-01 01:29:30,22.213294992572287
2024-01-01 01:30:00,22.21325233316668
2024-01-01 01:30:30,22.213204057506516
2024-01-01 01:31:00,22.213149823903677
2024-01-01 01:31:30,22.213089295550674
2024-01-01 01:32:00,22.213022143794262
2024-01-01 01:32:30,22.213010268929168
2024-01-01 01:33:00,22.21300674462441
2024-01-01 01:33:30,22.21300674466204
2024-01-01 01:34:00,22.213008978344533
2024-01-01 01:34:30,22.21300469074464
2024-01-01 01:35:00,22.212999887026854
2024-01-01 01:35:30,22.21300237585308
2024-01-01 01:36:00,22.213001230817724
2024-01-01 01:36:30,22.212998304248913
2024-01-01 01:37:00,22.212998159584345
2024-01-01 01:37:30,22.21299753585936
2024-01-01 01:38:00,22.2129968484806
2024-01-01 01:38:30,22.212988400291863
2024-01-01 01:39:00,22.212987690670616
2024-01-01 01:39:30,22.212987600158897
2024-01-01 01:40:00,22.212987583373433
2024-01-01 01:40:30,22.212987566797437
2024-01-01 01:41:00,22.212987550561877
2024-01-01 01:41:30,22.212987534755484
2024-01-01 01:42:00,22.212987519648266
2024-01-01 01:42:30,22.212987505234423
2024-01-01 01:43:00,22.212987491322338
2024-01-01 01:43:30,22.212987477803722
2024-01-01 01:44:00,22.212987465265087
2024-01-01 01:44:30,22.212987455633083
2024-01-01 01:45:00,22.212987453702112
2024-01-01 01:45:30,22.212987458715702
2024-01-01 01:46:00,22.212987423855054
2024-01-01 01:46:30,22.21298735290202
2024-01-01 01:47:00,22.212987272471366
2024-01-01 01:47:30,22.21298720258966
2024-01-01 01:48:00,22.21298716304409
2024-01-01 01:48:30,22.212987177664843
2024-01-01 01:49:00,22.212987275523915
2024-01-01 01:49:30,22.21298749177953
2024-01-01 01:50:00,22.212987868333414
2024-01-01 01:50:30,22.212988454542653
2024-01-01 01:51:00,22.212988647986606
2024-01-01 01:51:30,22.212988717950736
2024-01-01 01:52:00,22.212988781712397
2024-01-01 01:52:30,22.212988918929227
2024-01-01 01:53:00,22.212988737515218
2024-01-01 01:53:30,22.212988675274516
2024-01-01 01:54:00,22.212988654161165
2024-01-01 01:54:30,22.212988666039735
2024-01-01 01:55:00,22.212988714465894
2024-01-01 01:55:30,22.212988818565748
2024-01-01 01:56:00,22.21298900499619
2024-01-01 01:56:30,22.21298930365822
2024-01-01 01:57:00,22.21298974634817
2024-01-01 01:57:30,22.21299036507105
2024-01-01 01:58:00,22.212991190289074
2024-01-01 01:58:30,22.212992249024524
2024-01-01 01:59:00,22.212993563151542
2024-01-01 01:59:30,22.21299514842525
2024-01-01 02:00:00,22.212997013125346
2024-01-01 02:00:30,22.212997634104454
2024-01-01 02:01:00,22.212997840272465
2024-01-01 02:01:30,22.21299793779002
2024-01-01 02:02:00,22.21299884570476
2024-01-01 02:02:30,22.21301212684307
2024-01-01 02:03:00,22.21301679128561
2024-01-01 02:03:30,22.213013926458018
2024-01-01 02:04:00,22.213005511888525
2024-01-01 02:04:30,22.212994247234008
2024-01-01 02:05:00,22.212983487054828
2024-01-01 02:05:30,22.212976178155884
2024-01-01 02:06:00,22.21297447084538
2024-01-01 02:06:30,22.21297985829841
2024-01-01 02:07:00,22.212993311882826
2024-01-01 02:07:30,22.213015331029283
2024-01-01 02:08:00,22.213045979784113
2024-01-01 02:08:30,22.21308491633374
2024-01-01 02:09:00,22.21313140207826
2024-01-01 02:09:30,22.213184280575945
2024-01-01 02:10:00,22.213241938567364
2024-01-01 02:10:30,22.213302245022646
2024-01-01 02:11:00,22.213362468612047
2024-01-01 02:11:30,22.2134191692125
2024-01-01 02:12:00,22.213468069506234
2024-01-01 02:12:30,22.213503896217958
2024-01-01 02:13:00,22.21352020038131
2024-01-01 02:13:30,22.213509152470067
2024-01-01 02:14:00,22.21346132082965
2024-01-01 02:14:30,22.213365441611415
2024-01-01 02:15:00,22.21320819655034
2024-01-01 02:15:30,22.212979846803137
2024-01-01 02:16:00,22.212961111540608
2024-01-01 02:16:30,22.212961305265253
2024-01-01 02:17:00,22.21296162800644
2024-01-01 02:17:30,22.212961413977382
2024-01-01 02:18:00,22.212961165206252
2024-01-01 02:18:30,22.21296076189367
2024-01-01 02:19:00,22.212960797684673
2024-01-01 02:19:30,22.212960951761715
2024-01-01 02:20:00,22.212960996158472
2024-01-01 02:20:30,22.21296095145607
2024-01-01 02:21:00,22.212960883299843
2024-01-01 02:21:30,22.2129608064796
2024-01-01 02:22:00,22.21296074841996
2024-01-01 02:22:30,22.212960698771894
2024-01-01 02:23:00,22.212960636105265
2024-01-01 02:23:30,22.212960570576115
2024-01-01 02:24:00,22.212960563951015
2024-01-01 02:24:30,22.212960462646492
2024-01-01 02:25:00,22.212960424765242
2024-01-01 02:25:30,22.212960410126243
2024-01-01 02:26:00,22.212960409160416
2024-01-01 02:26:30,22.212960472581642
2024-01-01 02:27:00,22.212960496479127
2024-01-01 02:27:30,22.21296050696708
2024-01-01 02:28:00,22.212960510623077
2024-01-01 02:28:30,22.212960510460903
2024-01-01 02:29:00,22.212960705422006
2024-01-01 02:29:30,22.212960767553852
2024-01-01 02:30:00,22.212960784798838
2024-01-01 02:30:30,22.21296078656394
2024-01-01 02:31:00,22.212960782799826
2024-01-01 02:31:30,22.212960776961495
2024-01-01 02:32:00,22.21296077023794
2024-01-01 02:32:30,22.212960763188164
2024-01-01 02:33:00,22.212960756022767
2024-01-01 02:33:30,22.212960748918874
2024-01-01 02:34:00,22.212960742001997
2024-01-01 02:34:30,22.212961150177307
2024-01-01 02:35:00,22.212962396965167
2024-01-01 02:35:30,22.21296444391288
2024-01-01 02:36:00,22.212966931607525
2024-01-01 02:36:30,22.212969392364187
2024-01-01 02:37:00,22.212971399240303
2024-01-01 02:37:30,22.21298926931081
2024-01-01 02:38:00,22.212996437590164
2024-01-01 02:38:30,22.212975781292357
2024-01-01 02:39:00,22.21293168014722
2024-01-01 02:39:30,22.212876843963272
2024-01-01 02:40:00,22.212819008844804
2024-01-01 02:40:30,22.21275981541612
2024-01-01 02:41:00,22.21270008069183
2024-01-01 02:41:30,22.21264270310712
2024-01-01 02:42:00,22.212591263887077
2024-01-01 02:42:30,22.21254767562374
2024-01-01 02:43:00,22.21251176812524
2024-01-01 02:43:30,22.21248259148655
2024-01-01 02:44:00,22.212459582022518
2024-01-01 02:44:30,22.21244254272534
2024-01-01 02:45:00,22.21243093346601
2024-01-01 02:45:30,22.212423473555873
2024-01-01 02:46:00,22.212418434631275
2024-01-01 02:46:30,22.212414193625477
2024-01-01 02:47:00,22.212409478017662
2024-01-01 02:47:30,22.212403184029426
2024-01-01 02:48:00,22.212394096061075
2024-01-01 02:48:30,22.21238084322033
2024-01-01 02:49:00,22.212362114458585
2024-01-01 02:49:30,22.21233688710481
2024-01-01 02:50:00,22.212304464272165
2024-01-01 02:50:30,22.212264333880796
2024-01-01 02:51:00,22.2122160383243
2024-01-01 02:51:30,22.212159184299935
2024-01-01 02:52:00,22.21209356682357
2024-01-01 02:52:30,22.212019266933737
2024-01-01 02:53:00,22.21193663500503
2024-01-01 02:53:30,22.21184618798361
2024-01-01 02:54:00,22.21174775145488
2024-01-01 02:54:30,22.211638618679274
2024-01-01 02:55:00,22.211517985862372
2024-01-01 02:55:30,22.21150741863744
2024-01-01 02:56:00,22.211503495842692
2024-01-01 02:56:30,22.21150202787021
2024-01-01 02:57:00,22.21150148680084
2024-01-01 02:57:30,22.211501300359032
2024-01-01 02:58:00,22.211501228410725
2024-01-01 02:58:30,22.211501191087393
2024-01-01 02:59:00,22.211501162085426
2024-01-01 02:59:30,22.211501133121487
2024-01-01 03:00:00,22.21150110277938
2024-01-01 03:00:30,22.211501090810884
2024-01-01 03:01:00,22.21150107927366
2024-01-01 03:01:30,22.21150107108076
2024-01-01 03:02:00,22.21150106737548
2024-01-01 03:02:30,22.211505008081417
2024-01-01 03:03:00,22.211501488901547
2024-01-01 03:03:30,22.21149571788618
2024-01-01 03:04:00,22.211490980517283
2024-01-01 03:04:30,22.211488007558273
2024-01-01 03:05:00,22.211486910049473
2024-01-01 03:05:30,22.211487709384528
2024-01-01 03:06:00,22.211490382190846
2024-01-01 03:06:30,22.211494879066834
2024-01-01 03:07:00,22.211501139499887
2024-01-01 03:07:30,22.211509097370765
2024-01-01 03:08:00,22.211518682693566
2024-01-01 03:08:30,22.211529821865497
2024-01-01 03:09:00,22.211542439586538
2024-01-01 03:09:30,22.21155645824956
2024-01-01 03:10:00,22.21157179897625
2024-01-01 03:10:30,22.211588381610966
2024-01-01 03:11:00,22.21160612586914
2024-01-01 03:11:30,22.211624950823307
2024-01-01 03:12:00,22.21164477551895
2024-01-01 03:12:30,22.21166552029115
2024-01-01 03:13:00,22.211687104898374
2024-01-01 03:13:30,22.211709450801834
2024-01-01 03:14:00,22.211732480651563
2024-01-01 03:14:30,22.211756118077744
2024-01-01 03:15:00,22.211780288924842
2024-01-01 03:15:30,22.21180492017254
2024-01-01 03:16:00,22.211829942375516
2024-01-01 03:16:30,22.2118552984507
2024-01-01 03:17:00,22.211880927338996
2024-01-01 03:17:30,22.211906760079273
2024-01-01 03:18:00,22.211932732645835
2024-01-01 03:18:30,22.211958786069943
2024-01-01 03:19:00,22.211984864795397
2024-01-01 03:19:30,22.21201091645844
2024-01-01 03:20:00,22.212036891249852
2024-01-01 03:20:30,22.21206274292797
2024-01-01 03:21:00,22.212088427533615
2024-01-01 03:21:30,22.212113904774696
2024-01-01 03:22:00,22.21213913696664
2024-01-01 03:22:30,22.212164089672
2024-01-01 03:23:00,22.212188731589606
2024-01-01 03:23:30,22.21221303424477
2024-01-01 03:24:00,22.212236972028677
2024-01-01 03:24:30,22.212260523141254
2024-01-01 03:25:00,22.21228366747232
2024-01-01 03:25:30,22.212306388962304
2024-01-01 03:26:00,22.212328673707816
2024-01-01 03:26:30,22.21235051068311
2024-01-01 03:27:00,22.212371892051635
2024-01-01 03:27:30,22.212392812004623
2024-01-01 03:28:00,22.21241326710674
2024-01-01 03:28:30,22.212433257148803
2024-01-01 03:29:00,22.212452783699746
2024-01-01 03:29:30,22.212471850631232
2024-01-01 03:30:00,22.21249046406797
2024-01-01 03:30:30,22.21250762470646
2024-01-01 03:31:00,22.21252598496301
2024-01-01 03:31:30,22.21253210558723
2024-01-01 03:32:00,22.212534029709786
2024-01-01 03:32:30,22.21253467345184
2024-01-01 03:33:00,22.21254438233143
2024-01-01 03:33:30,22.212556430517964
2024-01-01 03:34:00,22.212569564929026
2024-01-01 03:34:30,22.212582785640336
2024-01-01 03:35:00,22.2125959501019
2024-01-01 03:35:30,22.212608990370768
2024-01-01 03:36:00,22.212621930523824
2024-01-01 03:36:30,22.212634791590517
2024-01-01 03:37:00,22.212647605179995
2024-01-01 03:37:30,22.212660399395645
2024-01-01 03:38:00,22.212673203956342
2024-01-01 03:38:30,22.21268604659076
2024-01-01 03:39:00,22.212698953910262
2024-01-01 03:39:30,22.212711951557708
2024-01-01 03:40:00,22.212725063770847
2024-01-01 03:40:30,22.21273831327045
2024-01-01 03:41:00,22.212751721734435
2024-01-01 03:41:30,22.212765309015936
2024-01-01 03:42:00,22.212779094155053
2024-01-01 03:42:30,22.212793094830204
2024-01-01 03:43:00,22.212807326864038
2024-01-01 03:43:30,22.212821805936926
2024-01-01 03:44:00,22.212836546144047
2024-01-01 03:44:30,22.212851559861917
2024-01-01 03:45:00,22.212866860533097
2024-01-01 03:45:30,22.212882458221202
2024-01-01 03:46:00,22.21289836498738
2024-01-01 03:46:30,22.212914590162484
2024-01-01 03:47:00,22.212931144465642
2024-01-01 03:47:30,22.212948037044157
2024-01-01 03:48:00,22.21296527884681
2024-01-01 03:48:30,22.21298287869928
2024-01-01 03:49:00,22.21300084833109
2024-01-01 03:49:30,22.21301919800993
2024-01-01 03:50:00,22.213037941217408
2024-01-01 03:50:30,22.213057089574704
2024-01-01 03:51:00,22.213076660122624
2024-01-01 03:51:30,22.21309666735641
2024-01-01 03:52:00,22.213117132285788
2024-01-01 03:52:30,22.213138073940684
2024-01-01 03:53:00,22.213159518694
2024-01-01 03:53:30,22.213181491417117
2024-01-01 03:54:00,22.21320402562975
2024-01-01 03:54:30,22.21322715256059
2024-01-01 03:55:00,22.213250917152777
2024-01-01 03:55:30,22.21327535654649
2024-01-01 03:56:00,22.213300529488265
2024-01-01 03:56:30,22.213326481444767
2024-01-01 03:57:00,22.21335328827547
2024-01-01 03:57:30,22.21338100310294
2024-01-01 03:58:00,22.21340972562524
2024-01-01 03:58:30,22.213439514406105
2024-01-01 03:59:00,22.213470501992163
2024-01-01 03:59:30,22.213502747662062
2024-01-01 04:00:00,22.21353642951061
2024-01-01 04:00:30,22.213547656771425
2024-01-01 04:01:00,22.213551398208494
2024-01-01 04:01:30,22.213552175672987
2024-01-01 04:02:00,22.21355243597435
2024-01-01 04:02:30,22.213552524611885
2024-01-01 04:03:00,22.21355255705157
2024-01-01 04:03:30,22.21355257204459
2024-01-01 04:04:00,22.213552582838133
2024-01-01 04:04:30,22.213552594227167
2024-01-01 04:05:00,22.213552608103328
2024-01-01 04:05:30,22.213552625450063
2024-01-01 04:06:00,22.213552646959727
2024-01-01 04:06:30,22.213552673409083
2024-01-01 04:07:00,22.213552705243274
2024-01-01 04:07:30,22.213552743270895
2024-01-01 04:08:00,22.21355278811376
2024-01-01 04:08:30,22.213552840528052
2024-01-01 04:09:00,22.213552901237563
2024-01-01 04:09:30,22.213552971006948
2024-01-01 04:10:00,22.213553050701307
2024-01-01 04:10:30,22.213553141190346
2024-01-01 04:11:00,22.213553243377874
2024-01-01 04:11:30,22.213553358072204
2024-01-01 04:12:00,22.2135534861589
2024-01-01 04:12:30,22.213553628671946
2024-01-01 04:13:00,22.213553786476723
2024-01-01 04:13:30,22.213553960542697
2024-01-01 04:14:00,22.213554151643905
2024-01-01 04:14:30,22.213554360744013
2024-01-01 04:15:00,22.21355458863144
2024-01-01 04:15:30,22.213554836041908
2024-01-01 04:16:00,22.213555103761735
2024-01-01 04:16:30,22.21355539241125
2024-01-01 04:17:00,22.213555702616247
2024-01-01 04:17:30,22.21355603473006
2024-01-01 04:18:00,22.21355638916009
2024-01-01 04:18:30,22.21355676618589
2024-01-01 04:19:00,22.21355716593405
2024-01-01 04:19:30,22.213557588575384
2024-01-01 04:20:00,22.213558034123764
2024-01-01 04:20:30,22.213558502478122
2024-01-01 04:21:00,22.213558993756294
2024-01-01 04:21:30,22.213559507911782
2024-01-01 04:22:00,22.21356004492617
2024-01-01 04:22:30,22.213560605016824
2024-01-01 04:23:00,22.21356118859694
2024-01-01 04:23:30,22.213561796517865
2024-01-01 04:24:00,22.213562429978197
2024-01-01 04:24:30,22.21357576452459
2024-01-01 04:25:00,22.21357910773935
2024-01-01 04:25:30,22.213581016013393
2024-01-01 04:26:00,22.213590639209883
2024-01-01 04:26:30,22.21359994360796
2024-01-01 04:27:00,22.213615365999487
2024-01-01 04:27:30,22.21362542482109
2024-01-01 04:28:00,22.21364268186983
2024-01-01 04:28:30,22.21364986571473
2024-01-01 04:29:00,22.2136535977599
2024-01-01 04:29:30,22.213662567161748
2024-01-01 04:30:00,22.213669649829626
2024-01-01 04:30:30,22.213672009458833
2024-01-01 04:31:00,22.213672795467687
2024-01-01 04:31:30,22.213679244728496
2024-01-01 04:32:00,22.213687442058358
2024-01-01 04:32:30,22.213695728737832
2024-01-01 04:33:00,22.213702904243007
2024-01-01 04:33:30,22.213708315085682
2024-01-01 04:34:00,22.21371130675101
2024-01-01 04:34:30,22.213711223194252
2024-01-01 04:35:00,22.21370729287503
2024-01-01 04:35:30,22.21369865739888
2024-01-01 04:36:00,22.213684339759197
2024-01-01 04:36:30,22.21366327179362
2024-01-01 04:37:00,22.213634285597834
2024-01-01 04:37:30,22.213596153655146
2024-01-01 04:38:00,22.213547595732848
2024-01-01 04:38:30,22.21348733999406
2024-01-01 04:39:00,22.213414148396964
2024-01-01 04:39:30,22.213326905831764
2024-01-01 04:40:00,22.213224657081525
2024-01-01 04:40:30,22.213106731163464
2024-01-01 04:41:00,22.21297276551644
2024-01-01 04:41:30,22.212822869883723
2024-01-01 04:42:00,22.212657584085605
2024-01-01 04:42:30,22.212478105192986
2024-01-01 04:43:00,22.21228605433629
2024-01-01 04:43:30,22.212083883661762
2024-01-01 04:44:00,22.211874159898116
2024-01-01 04:44:30,22.211660590687643
2024-01-01 04:45:00,22.21144598930772
2024-01-01 04:45:30,22.211235422878985
2024-01-01 04:46:00,22.211217086413797
2024-01-01 04:46:30,22.21121694160712
2024-01-01 04:47:00,22.211215098034074
2024-01-01 04:47:30,22.21121014849274
2024-01-01 04:48:00,22.211209705881913
2024-01-01 04:48:30,22.211215920701136
2024-01-01 04:49:00,22.211214859731683
2024-01-01 04:49:30,22.211214313715516
2024-01-01 04:50:00,22.211214253916978
2024-01-01 04:50:30,22.211213525051846
2024-01-01 04:51:00,22.211213269774987
2024-01-01 04:51:30,22.21121455507381
2024-01-01 04:52:00,22.21121506268969
2024-01-01 04:52:30,22.211217511189545
2024-01-01 04:53:00,22.211224748902907
2024-01-01 04:53:30,22.211233540887235
2024-01-01 04:54:00,22.211240517542535
2024-01-01 04:54:30,22.21124526282449
2024-01-01 04:55:00,22.211248339997894
2024-01-01 04:55:30,22.211250165253887
2024-01-01 04:56:00,22.21125100699686
2024-01-01 04:56:30,22.211251057692266
2024-01-01 04:57:00,22.211250458167342
2024-01-01 04:57:30,22.211249326759003
2024-01-01 04:58:00,22.211247772179888
2024-01-01 04:58:30,22.21124589110792
2024-01-01 04:59:00,22.211243765156325
2024-01-01 04:59:30,22.211241463326246
2024-01-01 05:00:00,22.21123904273469
2024-01-01 05:00:30,22.211238654474414
2024-01-01 05:01:00,22.211238917416892
2024-01-01 05:01:30,22.211238249296798
2024-01-01 05:02:00,22.211237685235687
2024-01-01 05:02:30,22.211237445936035
2024-01-01 05:03:00,22.21123437063062
2024-01-01 05:03:30,22.211229239772138
2024-01-01 05:04:00,22.21122545457507
2024-01-01 05:04:30,22.211222919991883
2024-01-01 05:05:00,22.211220837185635
2024-01-01 05:05:30,22.211218896360606
2024-01-01 05:06:00,22.211217019388755
2024-01-01 05:06:30,22.211215191899555
2024-01-01 05:07:00,22.21121342137627
2024-01-01 05:07:30,22.211211714208844
2024-01-01 05:08:00,22.211210067372633
2024-01-01 05:08:30,22.21120847628424
2024-01-01 05:09:00,22.211206936099643
2024-01-01 05:09:30,22.21120544157975
2024-01-01 05:10:00,22.21120398941673
2024-01-01 05:10:30,22.211202576040193
2024-01-01 05:11:00,22.211201198316758
2024-01-01 05:11:30,22.211199853810967
2024-01-01 05:12:00,22.211198539899044
2024-01-01 05:12:30,22.211197254863464
2024-01-01 05:13:00,22.21119599691724
2024-01-01 05:13:30,22.21119476443488
2024-01-01 05:14:00,22.21119355618606
2024-01-01 05:14:30,22.2111923711945
2024-01-01 05:15:00,22.21119120851415
2024-01-01 05:15:30,22.211190067214943
2024-01-01 05:16:00,22.211188947281812
2024-01-01 05:16:30,22.211187847503425
2024-01-01 05:17:00,22.211186768082996
2024-01-01 05:17:30,22.211185708309245
2024-01-01 05:18:00,22.211184668253054
2024-01-01 05:18:30,22.21118364760673
2024-01-01 05:19:00,22.211182645892336
2024-01-01 05:19:30,22.211181663721334
2024-01-01 05:20:00,22.21118069974841
2024-01-01 05:20:30,22.211179754938712
2024-01-01 05:21:00,22.211178828091818
2024-01-01 05:21:30,22.21117791939804
2024-01-01 05:22:00,22.211177028232214
2024-01-01 05:22:30,22.211176154142606
2024-01-01 05:23:00,22.211175296252918
2024-01-01 05:23:30,22.211174454435024
2024-01-01 05:24:00,22.21117362695219
2024-01-01 05:24:30,22.211172813443284
2024-01-01 05:25:00,22.21117201221091
2024-01-01 05:25:30,22.211171222177313
2024-01-01 05:26:00,22.21117044170535
2024-01-01 05:26:30,22.21116966884739
2024-01-01 05:27:00,22.21116890162216
2024-01-01 05:27:30,22.21116813810005
2024-01-01 05:28:00,22.211167375522905
2024-01-01 05:28:30,22.21116661164666
2024-01-01 05:29:00,22.211165843271147
2024-01-01 05:29:30,22.21116506775917
2024-01-01 05:30:00,22.211164281531865
2024-01-01 05:30:30,22.21116427602368
2024-01-01 05:31:00,22.211164270312906
2024-01-01 05:31:30,22.211164495539208
